sentence_id	sentence	sentence_domain	source	is_used	clips_count
fa9a1e480ffc2bdc3f96bef50cd63e2b9d320cab283d5a905fa6440485815996	በካርቱም በጦር ሠራዊቱ እና በሚሊሻዎች መካከል የተቀሰቀሰው ውጊያ ተባብሷል።		sentence-collector	1	0
fab4b8d63048747fc725ef569ee1381a7b85c093c12aaef94150c560cdaa86bf	ኢትዮጵያ ከሁለት ዓመት በፊት ጀምራ የዕዳ ማሸጋሸግ እንዲደረግላት ስትጠይቅ ቆይታለች።		sentence-collector	1	0
fabcd8aae548f63c981dc5c919265250220a261e70daf0894aaff11911d42a83	የክልሉ መንግስትም በጎ ፈቃደኛዋን ለማገዝ ቃል ገብቷል፡፡		sentence-collector	1	0
fabf29ceda4c0d063d1854805cb46f2ae6a28610aba2fee15fdda8bec4163072	የሒደቱ አካል እንጂ።		sentence-collector	1	0
facdc0cbbbe5f4ff557b6a6fe7313ccbf95661fcc8b0312f47c0322ef0ddb097	ፕሮቲን እና ጤናማ ስብም እንዲሁ በመጠኑ ያስፈልጋል።		sentence-collector	1	0
faeab3944bbd8f69aa9d94e748cb732d985abb1b735617e4e69ed275efa5ce20	ከማቶ ጎሳዎች ጋር የእኔ አማካሪ ትሆናለህ ብሎ አወጀ፡፡		sentence-collector	1	0
fb18128cd32ccfeb83fe51dc2aa1a9f807ece3fa030c3376e6952d3d3393fd62	የመንግሥታቱ ድርጅት ጠቅላላ ጉባኤ ባቀረቡት ሪፖርት በኤርትራ ያለው የሰብአዊ መብት ሁኔታ እየከፋ መምጣቱን ገልጸው ነበር።		sentence-collector	1	0
fb1d37cdb837c5e2503fbf9098acbf42b6302509c8632a0da1ea2cff2bfa7050	አርብ ዕለትም የተፈጠረው ችግር መፍትሄ ሊያገኝ እንደሚችል የሚያሳዩ መልክቶች ነበሩ።		sentence-collector	1	0
fb2e3671148a0f251774949e0e2a84a1287f500b182c681b6214ba4211c55e23	በሽታ ላይ የሚጥል የአመጋገብ ሥርዓት መሆኑን የታዘቡት ምሁሩ ይህ መገራት እንዳለበት ይናገራሉ።		sentence-collector	1	0
fb569ee99f0d99d859158371ea3f6f0e8c6e7d26329d5a1a724af5c04031b3f9	በክርስትና እምነት ተከታዮች ዘንድ የፋሲካ በዓል ተከበረ፡፡		sentence-collector	1	0
fb8961c4dda918a6bd5559f974f8fdaedee31b2fc485da8b8bb680af66a869b8	ለአንድ ዩኒቨርስቲ የጻፉትን ማመልከቻ ወይም ደግሞ ጽሁፍ ከተወሰነ ማሻሻያ ጋር ለሌላ ዩኒቨርስቲ እንደገና መጠቀም ይቻላል።		sentence-collector	1	0
fbc175af63cf6f93f90474104959889003e4bf087f44ba455d28055f6e2b3eb7	እርሷም ግዴለም እመኑኝና ልስማው ብላ ተማፀነች፡፡		sentence-collector	1	0
fbcd8f8d2ea21b2cb807809469f41c61925064e0fe54d852da3dab31722e1091	ጠቅላይ ሚኒስትር ዐቢይ ከሁለቱ ሀገራት መሪዎች ጋር ያደረጉት ውይይት የሶስትዮሽ ትብብርን ለማጠናከር ያለመ መሆኑ ተገልጿል።		sentence-collector	1	0
fbf0371165dc443cc00da26bc79e6062b0e31efb127c69a4b6ce7705cafb8425	አጥማጁም እሺ ብሎ ሁሉንም ከወጥመዱ አወጣቸው፡፡		sentence-collector	1	0
fc22bea1b8d49c09e3107d7b84cd5bf49e581b3fd281a25f1a0d655e7ab966f7	በሚሊዮን የሚቆጠሩ ያልመከኑ ፈንጂዎች እና ቦምቦች እዚህም እዚያም ተበታትነው ተቀብረው ይገኛሉ።		sentence-collector	1	0
fc32489ff5f6aa35662736be2c6ff6079e49f5301699b3248db35dec4ef2a43d	እንግዲህ አንተን እንዴት አድርገን ነው ከዚህ የምናስወግድህ::		sentence-collector	1	0
fc41f800d15da2b8b0c2fb94bf785649849910e3fddc6b4a0675fabf24f37b1f	የአሜሪካ ባለስልጣናት በበኩላቸው አሽከርካሪው በአንድ ሬስቶራንት ውስጥ ካደረሰው ከሁለት ሰዓት በኋላም ስልኩ መስራት እንዳቆመ ገልጸዋል።		sentence-collector	1	0
fc7da77a8cb4d77e381278de45bdff0ccbb25754366a1b8cb17249e7c948694b	በዚህ ጊዜ አይኑ በራ፡፡		sentence-collector	1	0
fc88f0d4907089135437f6673a2a0460e0b8e38b83064e43e2e303da6684454e	አቶ ሰኢድ ኢብሬ በልጆች አስተዳደግ የሥነ ልቦና ዘርፍ ተመራማሪ እና በሐረማያ ዩኒቨርሲቲ መምህር ናቸው።		sentence-collector	1	0
fca5bd56eff876f59c5354703cf3c3bd082a5c1158f208a7cf030ad8cf59e409	ባለስልጣኑ በእስራኤል ውስጥ ተቀጥረው ከሚገኙ የታይላንድ ሰራተኞችም ጋር እንደሚገናኙ የታይላንድ የውጭ ጉዳይ ሚኒስቴር አስታውቋል።		https://www.bbc.com/amharic/live/67466481	1	0
fcb8c5bd5f7cdbb052bf1e843db665a0eb51000aac8324a1be1dd133aa02b47d	መሃላውንም በመስበር ድኩላውን ሊሰለቅጠው ፈለገ፡፡		sentence-collector	1	0
fd20770c8f9f07903d7bf291c656f2b8aefecc40e5da13227a81d3600fb9cf94	ኢሰመኮ በሪፖርቱ የቤት ፈረሳውና በግዳጅ ማንሳቱ እርምጃ ተገቢ ልየታ አልተደረገበትም ብሏል።		sentence-collector	1	0
fd24239f729b3b1bfdfeb5d54e265371f70691c17c2df293d171761014621031	ጄነራል ቡርሃን በዳርፉር የሚገኘውን የሱዳን ጦርም ተቆጣጥረው ነበር።		sentence-collector	1	0
fd63e81d173c56e905327f8e8a0f6364029eaeb7541ed27b77e21322c3f71f9b	ሁለቱም እያሉ ያሉትም እንደዚያ ነው።		sentence-collector	1	0
fd6dac70cc6cef9a6829864f7dc3a1f21a2fd0dedd08e5c2d68e28734404b949	ሁለት ሴቶች ጉዳት እንደደረሰባቸው እና ብዙ ሕንጻዎች እንደተመቱም ገልጸዋል።		sentence-collector	1	0
fd8fd2f03176eccb71298b4bec3d53fbebfad10bbf44269750cc755780690b0c	አህዮቹ ለምን መሄድ ፈለጉ?		sentence-collector	1	0
fddb3368674f3a63a875916c9c0679bf26794d0f16f3005536c4ad3d24b5ed4e	ከዐሥራዘጠኝ ሰባዎቹ አንሥቶ አሁን ድረስ የዘለቀ የሦስት ትውልድ ኑሮና ሕይወት የታጨቀበት ነው		sentence-collector	1	0
fe1ec9e9140087b5a9ddb3c36b5ac3758b06a949d14e38cbda859d7b93a02f97	አንተ ብሎ ወደ አንደኛው እየጠቆመ ያንተ ዕጣ ፈንታ ግብርና ነው፡፡		sentence-collector	1	0
fe4938b19317c4c27760805a1180598efc62dd590552e982e65fa35c5841cc8c	መንገደኞቹ ሰዎች ከብቶቹ የእነርሱ መሆናቸውን አያውቁም ነበር፡፡		sentence-collector	1	0
fe7b92980bba11d0d44401ba183594bf8012db718752d9591e8545bcb0f23239	እርሱ ግን ማንም ረዳት የለውም ነበር፡፡		sentence-collector	1	0
fe8ccd1d48595eed90c7ab1d2fcbf7603622f77ba9295541e00de95c5a93cb73	ወደ ስልጣን የሚመጣው ኃይል በአባይ ዙሪያ የሚይዘው አቋም ያሳስባታል።		sentence-collector	1	0
fea2a7738fcb982524608ec038acf1fddfd777795b97af131b4b7d0bd37121f8	ልክ ስፖርተኛው ሊል እንደሚችለው ስለ ጤናው እና ቤተሰቡ ኤአይ መልስ ሰጥቷል።		sentence-collector	1	0
fedc7f7007c4ef64221b3b9002b3c7d356286ff9cdbdb86f8779e5a00394dbd4	ከዚሁ ጋር ተያይዞ የቀረበው ጥያቄ ኢትዮጵያ ፌደራላዊ ሥርዓትን የምትከተል ከሆነ ምን ዓይነት የፌደራል ሥርዓት ትከተል?		https://www.bbc.com/amharic/articles/cjmprwglg8po	1	0
ff565beb7119681dbccc7074702444c35fc35c1f9f1acb4d129b105a6d69e33a	ባለሙያዎች ግን ይህን ይመክራሉ።		sentence-collector	1	0
ff8c6b8c0270f3037bcbc2046b37f8431f1907e76bffb1ece52d62af71de95b6	ማኅበረሰቡን በፍርሃት ብቻ ሳይሆን በድህነት አጣብቂኝ ውስጥ ይከቱታል ሲሉም ያክላሉ።		sentence-collector	1	0
ff9612500d75e912d463e82114263626861f6accf2b5fd9fb858e80667a4c6ac	የፀጥታ ኃይሎች ተመጣጣኝ ባልሆነ ኃይል በጥይት እና በድብደባ ግድያዎችን መፈጸማቸውን ኢሰመኮ ማስታወቁ ይታወሳል		sentence-collector	1	0
ffba127a606bdac706e03fc33e7a750d847a2296e3c676d4f4552ad0c01e87ec	ስግብግብነቱ አላስችል ብሎት ስለተናገረ ሞት ይገባዋል፡፡		sentence-collector	1	0
ffd6fcaad396d8b1e78e2e275fbe1bde7cec7da6a061896b9cdfe9683194edef	አስራ ሁለት በመቶ የሚሆነው ውሃው በትነት የሚባክን ሲሆን ኢትዮጵያ ምንም ድርሻ የላትም።		Custom	1	0
00019bc5733ad6f406ff8e902ed05ad249695bb4bc2e104ee6c86e88f3f8f9c5	የአንዱ ዕድገት መጓደል ግን የሌላውንም ዕድገት ያሰናክላል		sentence-collector	1	1
009b2c3bb80375ec71bae33bc50fba34247109399afcd184981c472e8f3027bc	እርሱም ጉዞውን ቀጥሎ አንድ እህል የሚያጭድ ሰው ዘንድ ደረሰ፡፡		sentence-collector	1	1
0126d189321e3aa838f8c63b94aef8418050e8c528c6d4f395477e6d4b1ff20a	ቤተ ክርስቲያኗ የተወገዙት አባቶች ሕጋዊ በምትላቸው ይዞታዎቿ እንዳይገኙም ለማድረግ የእግድ አቤቱታ ለፍርድ ቤት ማቅረቧ ይታወሳል።		sentence-collector	1	1
01370396f01dfe9af88c8e02894504a28b83e9b355b564c6adf2b3bdd8612535	አሁን ዩክሬን ነው ያለሁት።		sentence-collector	1	1
013bea86cf6d71117883f4b3fe3e9430cf735b3f3e5c81abd04940457286017f	የታጠቁ ኃይሎችንም ለማዳከምና የእርሳቸውን ስልጣን እንዳይገዳደሩም ሄምቲ ድጋፍ ሆነውላቸው ነበር።		sentence-collector	1	1
0150146acc46224268df98bee726f0611767aca77b89f62a647a5297ed6b1f89	እኔ ግን ገንዘብ የለኝም አለው፡፡		sentence-collector	1	1
01667a5ed441ff6a209fa2b450c5c741422dbca17e72819634ca162607e0a87a	የዓለም መጻሕፍት ቀንን አስመልክቶ የቀረበ		sentence-collector	1	1
0175932aaafd3a9fb052795b0aac7f0750e9564c40f6caaa596530aa2a749425	ሌስተር ደግሞ አስራ ዘጠነኛ ደረጃ ላይ ተቀምጧል።		sentence-collector	1	1
018dea2e26e350511401f8701708212d6527243b7fa2b16c4c4af972ed6076ff	በተለያየ ዓይነት ወንጀል ተጠርጥረዋል በሚል የተወሰኑ ሰዎች ዋስትና ተከልክለው በእስር ላይ እንደሚገኙም አስታውሷል።		sentence-collector	1	1
0194cf2299b29c978418460c3bf23eb67e265912286dfbe0594719e7a68fe6a9	የእርሳቸው ታሪክ ትምህርት ቤት ሆኖ ይቀጥላል ሲሉም ገልጸዋል፡፡		sentence-collector	1	1
01a3b1bf5f2aeae5de4ace64bf13f1158dae7fd20e4e8e2acac5f7a65101ef9c	መፈንቅለ መንግሥት ከተካሄደ በኋላ የጦር ጄኔራሎች ሉዓላዊ ምክር ቤት የሚባል አካል አቋቁመው አገሪቱን እየመሩ ይገኛሉ።		sentence-collector	1	1
01b2d60d7401bf29b9d24f44b9e82183358f4a3f2c42c1123d31f3637bd12d63	ሳዑዲ አረቢያም በሱዳን ያሉ ዜጎቿን ከወንድም ሱዳን አገር ልታስወጣ በዝግጅ ላይ መሆኗን አስታውቃለች።		sentence-collector	1	1
01e9be62bf51eba383a29c12da74412f4881d00dcd02a956f63a4732432e96b8	ተፈረደባቸውና ዘብጥያ ወረዱ።		sentence-collector	1	1
02050aaee3e2f301d8f24d3b09573174582840f7ba457deea7a4c467e96c58d4	የዩክሬን መርማሪዎች የኦርቶዶክስ ቤተክርስትያን መሪው የሩሲያ ደጋፊ ናቸው በማለት የኪዬቭ መኖሪያ ቤታቸውን በረበሩ።		sentence-collector	1	1
0239dd5643c23ef88c2801c6de2c36e2d18a6a6ec729d34afff5bf882ef89d4d	የአዲስ አበባ ከተማ ተወላጅ የሆኑ ምሁራን በከተማ አስተዳደሩ ካቢኔ ውስጥ ተሳትፏቸው እንዲጨምርና እንዲጠናከር ጥያቄ ቀረበ፡፡		sentence-collector	1	1
029fed02f53a709a43e9faec5bf2161e78316c398687e50a58384f4bf4d23d76	መማር የምትፈልግባቸውን ዩኒቨርስቲዎች ዝርዝር ስታዘጋጅ አብራም የነጻ የትምህርት ዕድል እየፈለገች እና እየጠየቀችም ነበር።		sentence-collector	1	1
02fa5d2e5898dc94663dad7a2b4ef15c0f3ac63fd39e4fba80d9c9aa220f3844	ክፉለራሱም ጉዞውን ሲቀጥል ደግለራሱ ሌሊቱን ዛፍ ላይ ሊያሳልፍ ወጣ፡፡		sentence-collector	1	1
0354da0cf51fd64bc8815d9773950897d4ca52d187a4e8c3c8152bee5956d17b	እውነቱን ቢያውቀውም እንዳልገባው ሆኖ አሳለፈ፡፡		sentence-collector	1	1
036065e005c0a764e65e7c231635ce3d13e33be9db0745ce77ac1269cc7b2081	ከዚያም ኮሬን አሞኛልና በአስቸኳይ ውሃ ያስፈልገኛል አለችው፡፡		sentence-collector	1	1
036feb98518c6d1b8adebc809ef6380b9eafcb803b1a0b85d5dd87b0b32ae886	የሰው ልጅ ጭካኔ ከራሱ አልፎ ውሾችን አከፋ።		sentence-collector	1	1
038eaac8f1970072e9fc7c03f5776312d74f84b30a2f04e731cc20667c6a2c75	አብራችሁ ተኙ፡፡		sentence-collector	1	1
03aa80ceb55d206c9111946d32d60cbd62afd46ba2d399b2d4371a95f7ef678f	ትንሣኤው አይቀሬ ነው።		sentence-collector	1	1
03f7679d2a915948242fb49d0490152dd7ee0c6be2ad7161ea68efdc7a9cdddf	በውድድሩ መጀመሪያ አካባቢ ሲፈን የሕመም ምልክት እያሳያች ሩጫዋን እያቆመች ሰውነቷን ለማፍታት ስትሞክር ታይታ ነበር።		sentence-collector	1	1
044ff540c60a55a4813c65243ff4fae097e6a374ff102fe69429822aefc47462	ይህ አሳዛኝ ግጭት ሊቆም ይገባል ብለዋል ፕሬዝዳንቱ።		sentence-collector	1	1
0452a5acb0415d530c0edafa336b133ba0e9cca960a16820bae52c1e0cabf133	ግብጽ ከሱዳን ጦር ጋር ቅርበት እንዳላት ይታወቃል።		sentence-collector	1	1
046ee7f0c2e20da5ee5f7ee55fe7bb78e55718ef14a0d5d54a79147b16a113f5	በማግስቱ ጠዋት ኑ ባሌና ልጆቼ አንድ ተዓምር ላሳያችሁ አለቻቸው፡፡		sentence-collector	1	1
0481972c9018795489f15a9a871738f3fe9ba8033450f928295a41e6970847b5	የሞቱለት ዓላማም ሀገርን ያስቀደመ ነው፡፡		sentence-collector	1	1
0492607772f6d45a49567f8de4bd6762c4f78485190e9b5cee9caa5553c3d8eb	አንጎላ ያሏትን ፈንጂዎች ለማጽዳት ገና በርካታ ሥራዎች ይቀሯታል።		sentence-collector	1	1
04b40f19a0e051c79c78578ea7012773897bd82e0a3939779581c1c442829176	አልአረቢያ ቴሌቪዥን ጣቢያም ከአንድ ወታደራዊ ሰፈር ውስጥ የተነሳ ጭስን ሲያሳይ እንደነበረ ሮይተርስ ዘግቧል።		sentence-collector	1	1
04c599aba8361babec78a62357ecf498b61366ca79bc3341654fd7a5bddc4b68	የኤርትራ መንግሥት እጁን አጣጥፎ አይቀመጥም።		sentence-collector	1	1
04d35d23f8ce48589d27ce44a97c325240df3f3c9cd1ee60826efb215f355145	ከዚያም ለእራትስ ብሎ ጠየቀ፡፡		sentence-collector	1	1
04e66646b00d35e66c10ca6bb1df7fd40f30a3c118681f8975eda528e665e3f5	ከጤና ሚኒስቴር ጋር አብረው በአይን ህክምናና በሌሎች የጤና አገልግሎቶች ላይ በትብብር እንደሚሰሩ ተናግረዋል።		sentence-collector	1	1
04edacf7a517b06e8ab4b8f9906ddfbcf4370b6a93fd174d5c734e09b63a0edf	በችሎቱም ላይ “ምስክር አለን አሉ፡፡		sentence-collector	1	1
055ae8eb0a794c5a4266274b8c79d8bbdecfebaea9db6496516f718439ea540c	ከግጭቱ መቀስቀስ በፊት ውጥረት ነግሶ ነበር።		sentence-collector	1	1
057c863ebb2d653dca39b04dee18734fe7e087c0f2edf52c2aea5b19e15b4645	ሁለት ዓመት ተፈርዶባቸው የነበሩ ቢሆንም ይግባኝ ብለው አሁንም ድረስ ጉዳዩ በፍርድ ላይ ነው።		sentence-collector	1	1
05885a269fe4afab9b67e681dcd0f615969654042d292d570e189383822c3918	የቀድሞው የሊቢያ መሪ ሟቹ ጋዳፊ ወዳጅም ነበሩ።		sentence-collector	1	1
05984f02a37b8184746abfcc352dc208904ad083d548697710c28535440bac68	ባለፈው ሳምንት የተጠናቀቀ ሲሆን መንግሥት ምላሽ የማይሰጥ ከሆነም ላለፈው እሁድ ሰላማዊ ሰልፍ ጠርታ ነበር።		sentence-collector	1	1
05a81666778b0abdb7c27ba18e458297bf2be19089b24b87ca09db16a88f0c99	በኒው ዮርክ የመንግሥት መሥሪያ ቤትን አስመስሎ የወጣ ገጽም ውዝግብ ፈጥሯል።		sentence-collector	1	1
05b7c412c54d4bd4cd3c5e390b6b5fb0960f914855d5fc2d427ae030c3ff93c5	እኔ አንድ ብልሃት አለኝ፡፡		sentence-collector	1	1
05be1a74d5c9e8d945b02aaa2128fc47f71cda6a830753222df8ddad74d42c30	አሜሪካ በአማራ እና በኦሮሚያ ያሉ ግጭቶች በፖለቲካዊ ንግግር እንዲፈቱ ጠቅላይ ሚኒስትሩን ጠየቀች		https://www.bbc.com/amharic/articles/cye1l4l96yeo	1	1
05c07b3e16ef555964bb2280715e506010b183fac65f890dd2c5dfe650bb8280	በሃሳብ ተውጦ እጅግ በጣም በማሰብ ብዙ የሚመኝና በራሱ ጉዳይ ጭነት ስር የሚኖር ነው፡፡		sentence-collector	1	1
05ed41e428224b4878006ca7d33f9b10f0ce65fbc7f6958918f08c4e57b4de4b	የፖሊስ አባላቱ ሙሉ በሙሉ ወንጀላቸውን አልተናገሩም በሚል ነው ምህረት ያልተደረገላቸው።		sentence-collector	1	1
05f33790b3e23839fc1f7cb3c78646b79f31aecf9d2a6053869486817a999694	ከአባቱ የተሻለ ብልህ ቡችላ ይወለዳል፡፡		sentence-collector	1	1
060f0787212010303e75080881a108eb87ef7ebe9a4858fe1ffbbce7aec27cb9	ካርቱም ያለው የአሜሪካ ኤምባሲ እንደተዘጋ ባይደን አረጋግጠዋል		sentence-collector	1	1
06209466ecb4fac290b93e233b6230c30073a0482464393cdc0e81a7767d9438	ጥሬ ሥጋ የሚመገቡ ሰዎች ማኅበራዊ ትስስራቸውን እግረ መንገድ ያጠናክራሉ።		sentence-collector	1	1
06278d751c818f40482f8fe1d91a97cf9ea77d0865a39dcbe568195cadc71609	ሌላኛው የኩባንያው መሥራች እና አጋሯ ዶራ ፔልዘር የማርኬቲንግ ባለሙያ ናት።		sentence-collector	1	1
063bd1d8bdc758e2c4e9d9e71ee1f7bc31cae3ff2f3e4fd5d8c0e8fe0f9bf41d	በ ሁለት ሺ አስራ አራት መንግሥታቸው ተገለበጠ።		sentence-collector	1	1
06467f51c416ae6f106aecb24bb28ad25866adc5d63173790bd0018670467acd	እነርሱም ወደ ታላቅ ወንድማቸው ሲሄዱ ያርስ የነበረ በጣም ወጣት ሰው ሆኖ አገኙት፡፡		sentence-collector	1	1
06b0b3297bceb1989fcfaf7a45459ec434f5a866802d2d7f8ab23bce373e5e77	እርሷም አዎ ከመለወጥ አምልጬ የመጣሁት እኔ ብቻ ነኝ አለችው፡፡		sentence-collector	1	1
06ba16097c3512c053c0cd269badc945ad364a1124aae4e560a18fe85bc9b058	የሚሊዮኖች ህይወት ስጋት ውስጥ ገብቷል		sentence-collector	1	1
06e88ea40e14c548934eaa6bb0e697fe65981fc163803acf7106123c6d0b312f	አንደኛው ሌላውን ለማጥፋት ወይም ደግሞ በቁጥጥር አውሎ ለማሰር እያሰበ ነው ያለው ሲሉ አቦ ሓሽም ያስረዳሉ።		sentence-collector	1	1
0703666ed223a9c36421250a3c23569f5b2538be6efc3db9527c7b96cd282bbf	እርሷም አዎ አለችው፡፡		sentence-collector	1	1
0710b3c957e693ef4c1b1ea4c2f030d6c4b6ca042151715a9a602da85f517d09	ልጄ እንጂ እኔ አልሞት! ልጅ ደግሞ የለኝም፡፡		sentence-collector	1	1
075f2fcf461f98f2265fd2ed7d1ecb0a02287fd56a3f2c181e67c9274ede342a	ሱቶን ሊድስ ዩናይትድ ብዙ አስደናቂ ተሰጥዖ ያላቸው ተጫዋቾች እንዳሉት ይገልጻል።		sentence-collector	1	1
078d8f71062415d84fee245dfa8d6f896e90e4b6f5b00d9724d2823e488c38c5	ሩሲያ ከሶቪየት ሕብረት አስተዳደር ዘመን ጀምሮ የአሜሪካን ጋዜጠኛ በስለላ ስትከስ የመጀመሪያዋ ነው።		sentence-collector	1	1
07a1d2eec96b80462441d429f5d56d1267a53606bab1cd741fb1ba50c2bb6fed	ለካስ ተሳስቻለሁ አለ፡፡		sentence-collector	1	1
07adec7fc9ca5ec02f246c0644d648c18a46ee9885039b82f0aedd231ecf703d	ጭነቱን ያጓጓዘው አየር መንገድ ጭነቱ ከየት እንደመጣና መድረሻው የት እንደሆነም ባለስልጣናቱ ለመናገር ፈቃደኛ አልሆኑም።		sentence-collector	1	1
07d8b05d474ca7a2059df5f33f412fab881686aec0e3c476212f66f1445394db	ብዙ ዓመት መኖር እንዴት እንችላለን?		sentence-collector	1	1
080565e0ea8e28f7fe72d2ae08d2f9d4d3d3cf57ea5fbd620380500fba466bd0	ከዚህ የሙስና ክስ በተጨማሪ ሌሎች ክሶችም ይጠብቋቸዋል።		sentence-collector	1	1
081a2a734aa76daadbbfe1ae9b710c7c7895b0ff286b8ecc8b839b15a89d21e1	ከአራት ወራት በፊት የቫሌንሺያ ማራቶንን ያሸነፈው ኬልቪን ድንቅ አቋም ላይ ይገኛል።		sentence-collector	1	1
0853459724433814787d902ab61ce791bec97ad52a83898c5af6fa8f3f7270f2	የተወሰኑ ግለሰቦች በፍርድ ቤት ወይም በፖሊስ ጣቢያ ዋስትና መለቀቃቸውን ባወጣው መግለጫ አስታውቋል።		sentence-collector	1	1
08a9eca94ce53b2e3401f125b3d5e2ff618808909d9f72280a7637c9cef06955	ግጭቱ ግን የሱዳናዊያን ብቻ ነው ብሎ ማሰብ አይገባም የሚሉ በርካቶች ናቸው።		sentence-collector	1	1
08af85ba64e20ffc8a49337c5da9d696e27ec5112c334cd5f1dcb650326cfe2b	እንዲህ ያለ ውዝግብ ለሐሰተኛ መረጃ ስርጭት እንደሚዳርግ ባለሙያዎች እሰተያየት ሰጥተዋል።		sentence-collector	1	1
08b29276bab21127bbf72bfecf3f662c7f4ae7952fcb501f4486369c6270fd7d	ከዚያም ለምን ወደእርሱ እንደመጡ ሲጠይቃቸው ነገሩት፡፡		sentence-collector	1	1
08c16a47c082d51dc43fc94ec7ed46067a18529e88ece2ec33df559ed79651f2	ይህ ባዶነት ደግሞ የስሜት ጠርዝ ላይ አስቀምጧት ስለነበር ትዳሯ ተበጥብጦ እንዲፈርስ ዋና ምክንያት ሆነ።		sentence-collector	1	1
08ceb3f9289ebf4b4e96474f4fb7dc7449f4bd594f798d2856de0e758a9f314b	ብሪታኒያም ደግሞ ሱዳን ውስጥ ያሉ ዜጎቿ ከቤታቸው እንዳይወጡ አሳስባለች።		sentence-collector	1	1
08ee91955b23185c5e7908dd5169dab180028c13ec7eafb1299af0b2d2fe86ff	ጎን ለጎን እንዴት ጤነኛ ሆነን ረዥም ዓመት መኖር እንችላለን የሚለውም ይነሳል።		sentence-collector	1	1
0906139935fcfea541d53ddf6f6b2e1a426ae16b90732d25d525fda87efe7914	ታዲያ የቱ መንገድ ነው የሚመከረው?		sentence-collector	1	1
09a73ba071f342c143aeb0e935f7accc91e93fff155bcdd03a8ad66c78b30dda	ቪዲዮው በዩክሬን ወታደሮች ክንድ ላይ የሚጠለቀውን ቢጫ አርማ የለበሰ ግለሰብንም ያሳያል።		sentence-collector	1	1
09ad766ecb08cc245b46287e550a7cbb3642cea3f27e3ba45963d30265a2faa1	በመጨረሻም እነ ሐፊዝ ይህን ይላሉ።		sentence-collector	1	1
09b58a479f2c722da2a327a532ee9ea573a75585b06253cb450fe26411495853	ይሁን እንጂ ግለሰቡ ተከታዮቹ እየሱሰን ማግኘት ከፈለጉ እራሳቸውን እንዲያስርቡ ነግሯቸዋል ተብሏል።		sentence-collector	1	1
09bad287f4c496a6088317c2138ec1fa01dcabc5bd2e2b15c747da0ccced4662	ልጄን ሳዘው ሁሉንም ነገር ያመጣልኛል ያልኩትንም ሁሉ ይፈፅማል፡፡		sentence-collector	1	1
09cd616fae1e740ef150384be08c0adb7fd5ff5d2b51e9ab18ec9e11815a399f	ዌስት ሌክ ሁለተኛ ደረጃ ትምህርት ቤት ተማሪ የሆነችው የዳያ ብራውንም ታሪክ ከዚህ የተለየ አይደለም።		sentence-collector	1	1
09e082d8d3251bb1b7236dacdf8d0b3a4b9795e4fa92c569a9ed5b55abeca916	በተመሳሳይ ሩሲያ በግጭቱ መባባስ ስጋት ገብቶኛል ብላለች።		sentence-collector	1	1
09eb8b31a0b365b8214d4824f8160e54dd745e0a8eb2d5889f381102b685ae6c	በካናዳ ታሪክ ውስጥም ከተፈጸሙ ታላላቅ ዝርፊያዎች አንዱ ነውም ተብሏል።		sentence-collector	1	1
0a0fea8c3e432b64afe042efd168ec5c070c20299670ba5918f7ebab6a76402d	አሜሪካዊው ጋዜጠኛ ኢቫን ጌርሽኮቪች የእስሩን ሁኔታ ይግባኝ ለማለት ሞስኮ በሚገኘው ፍርድ ቤት ቀረበ።		sentence-collector	1	1
0a252727eba9f70f3fe24dc42bf72e6557f4708b4c7e5c9cdf13ff21acb73af9	???? ??? ??? ??????? ????? ? ??? ? ??? ??? ???? ?????? ????? ?? ?????		https://github.com/asmelashteka/HornMT/blob/main/data/amh.txt	1	1
0a28a797eed341dc5807a2863dec023a3b027876546b7651ed86f852f9f5dfcb	ፍላጎት እንዳለውና ለዚህም ቅድመ ሁኔታዎችን ማስቀመጡ ይታወሳል።		sentence-collector	1	1
0a318505d921d198dc1c93fe9b28fabfe9abe44985b6bfd31cfee2f8b0f1077a	በኢትዮጵያ የተወሰኑ የማኅበራዊ መገናኛ ዘዴዎች ላይ የተጣለው ገደብ እንዲነሳ የመብት ተሟጋቹ አምነስቲ ኢንተርናሽናል ጠየቀ።		sentence-collector	1	1
0a43a4f97a8c1e8fa5caf2f1b9e234000a570c2b312acf1560a26ae9d1900c24	የጀኔራል ሰዓረ መኮንን ቤተሰቦች እንዲሁም ጀነራል መኮንኖች እና የጀኔራል ሰዓረ የቀድሞ ባልደረቦች በተገኙበት ነው፡፡		sentence-collector	1	1
0a746bbd4869c84c5a17dcd6fde124790bb5769eda2644e292ee7eaaf9bb3503	ሌላው የበሰለ ምግብን መመገብ በሰውነታችን በቀላሉ እንዲፈጭ እና ልሞ በውስጣችን እንዲዋሀድ ያደርገዋል።		sentence-collector	1	1
0a8f6538a59e63e5f4603c298148b52019587d22a537834ce5287a49bf1875d7	በበጎ አድራጎት ስራ ላይ ለተሰማሩ ስምንት የበጎ ፍቃድ አገልግሎት ሰጪ ተቋማት የገንዘብ ድጋፍ አደረገ፡፡		sentence-collector	1	1
0ab1cb53012b1f6cc5ee094f874a9337fd4239cff89398e410134e1df13ed4b6	የማሪዩፖል ከተማ ለወራት ከዘለቀው መራራ ጦርነት በኋላ በሩሲያ ወታደሮች ቁጥጥር ስር ውስጥ ገብታለች።		sentence-collector	1	1
